h2_240_0_deg.bmp,240.0,2153224.2038100613,1772612.3793492266,h2_240_0_deg.bmp
h2_250_0_deg.bmp,250.0,1980427.044490044,1664869.0051629334,h2_250_0_deg.bmp
h2_260_0_deg.bmp,260.0,2103569.760052615,1763755.8081700157,h2_260_0_deg.bmp
h2_270_0_deg.bmp,270.0,1941334.7481886959,1625128.9637276283,h2_270_0_deg.bmp
h2_280_0_deg.bmp,280.0,1977587.9050987847,1646416.5223023645,h2_280_0_deg.bmp
h2_290_0_deg.bmp,290.0,2454159.256268248,2033295.2979597421,h2_290_0_deg.bmp
h2_300_0_deg.bmp,300.0,3640529.9406576394,2495922.1013852595,h2_300_0_deg.bmp
