mot3d_exp_1_0_ms_vcoil_15_5_v_pavg_17_3_mw_d_195_0_mm_verta_252_0_deg.bmp,0.001,15.5,0.0173,0.195,252.0,2768292.799902989,mot3d_exp_1_0_ms_vcoil_15_5_v_pavg_17_3_mw_d_195_0_mm_verta_252_0_deg.bmp
mot3d_exp_1_0_ms_vcoil_15_5_v_pavg_17_3_mw_d_195_0_mm_verta_272_0_deg.bmp,0.001,15.5,0.0173,0.195,272.0,3130334.914790883,mot3d_exp_1_0_ms_vcoil_15_5_v_pavg_17_3_mw_d_195_0_mm_verta_272_0_deg.bmp
mot3d_exp_1_0_ms_vcoil_15_5_v_pavg_17_3_mw_d_195_0_mm_verta_292_0_deg.bmp,0.001,15.5,0.0173,0.195,292.0,2563648.3339795657,mot3d_exp_1_0_ms_vcoil_15_5_v_pavg_17_3_mw_d_195_0_mm_verta_292_0_deg.bmp
mot3d_exp_1_0_ms_vcoil_15_5_v_pavg_17_3_mw_d_195_0_mm_verta_312_0_deg.bmp,0.001,15.5,0.0173,0.195,312.0,2211474.5918844924,mot3d_exp_1_0_ms_vcoil_15_5_v_pavg_17_3_mw_d_195_0_mm_verta_312_0_deg.bmp
mot3d_exp_1_0_ms_vcoil_15_5_v_pavg_17_3_mw_d_195_0_mm_verta_332_0_deg.bmp,0.001,15.5,0.0173,0.195,332.0,2460596.112841934,mot3d_exp_1_0_ms_vcoil_15_5_v_pavg_17_3_mw_d_195_0_mm_verta_332_0_deg.bmp
